product_id,product_display_name,garment_type,role,side,subrole,piece_id,source_archive,source_relative_path,canvas_w,canvas_h,bbox_x,bbox_y,bbox_w,bbox_h,analysis_scale,hero_score,can_hold_face,seam_risk,is_overlay,must_match_underlay,guide_preview_jpg
cargo_loose_shorts_design_template,Cargo-Loose-Shorts-Design-Template,shorts,leg_panel,right,right,cargo_loose_shorts_design_template__right_leg__shape_02,Cargo-Loose-Shorts-Design-Template(1).zip,Right Leg.png,6791,5906,1162,347,2301,4090,0.1325283463407451,10,False,medium,False,False,guide_previews/cargo_loose_shorts_design_template__right_leg__shape_02_guide_preview.jpg
cargo_loose_shorts_design_template,Cargo-Loose-Shorts-Design-Template,shorts,leg_panel,right,right,cargo_loose_shorts_design_template__right_leg__shape_03,Cargo-Loose-Shorts-Design-Template(1).zip,Right Leg.png,6791,5906,264,656,913,3863,0.1325283463407451,10,False,medium,False,False,guide_previews/cargo_loose_shorts_design_template__right_leg__shape_03_guide_preview.jpg
cargo_loose_shorts_design_template,Cargo-Loose-Shorts-Design-Template,shorts,leg_panel,right,right,cargo_loose_shorts_design_template__right_leg__shape_04,Cargo-Loose-Shorts-Design-Template(1).zip,Right Leg.png,6791,5906,370,4550,2822,1004,0.1325283463407451,10,False,medium,False,False,guide_previews/cargo_loose_shorts_design_template__right_leg__shape_04_guide_preview.jpg
cargo_loose_shorts_design_template,Cargo-Loose-Shorts-Design-Template,shorts,leg_panel,right,right,cargo_loose_shorts_design_template__right_leg__shape_05,Cargo-Loose-Shorts-Design-Template(1).zip,Right Leg.png,6791,5906,4052,966,181,4429,0.1325283463407451,10,False,medium,False,False,guide_previews/cargo_loose_shorts_design_template__right_leg__shape_05_guide_preview.jpg
cargo_loose_shorts_design_template,Cargo-Loose-Shorts-Design-Template,shorts,leg_panel,right,right,cargo_loose_shorts_design_template__right_leg__shape_06,Cargo-Loose-Shorts-Design-Template(1).zip,Right Leg.png,6791,5906,3516,1253,453,1569,0.1325283463407451,35,False,medium,False,False,guide_previews/cargo_loose_shorts_design_template__right_leg__shape_06_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_1,elongated_cloak_design_template__back_side__shape_01,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,775,898,2438,4611,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_2,elongated_cloak_design_template__back_side__shape_02,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,3392,898,2428,4526,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_02_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_3,elongated_cloak_design_template__back_side__shape_03,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,3392,5499,2608,2117,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_03_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_4,elongated_cloak_design_template__back_side__shape_04,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,605,5546,2608,2069,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_04_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_5,elongated_cloak_design_template__back_side__shape_05,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,5017,2296,557,945,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_05_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,back_panel,back,component_6,elongated_cloak_design_template__back_side__shape_06,Elongated-Cloak-Design-Template(1).zip,Back side.png,6614,8504,1030,2419,548,822,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__back_side__shape_06_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_1,elongated_cloak_design_template__front_side__shape_01,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,208,1020,3005,7380,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_2,elongated_cloak_design_template__front_side__shape_02,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,3392,1020,2816,4413,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_02_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_3,elongated_cloak_design_template__front_side__shape_03,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,3392,5499,3005,2901,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_03_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_4,elongated_cloak_design_template__front_side__shape_04,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,3978,7153,2372,1181,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_04_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_5,elongated_cloak_design_template__front_side__shape_05,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,255,7257,1928,1077,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_05_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,front_panel,front,component_6,elongated_cloak_design_template__front_side__shape_06,Elongated-Cloak-Design-Template(1).zip,Front side.png,6614,8504,3742,1115,765,954,0.10583254938852305,10,False,medium,False,False,guide_previews/elongated_cloak_design_template__front_side__shape_06_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,hood,unknown,component_1,elongated_cloak_design_template__hood__shape_01,Elongated-Cloak-Design-Template(1).zip,Hood.png,5846,4016,3014,390,2676,3235,0.1539514197742046,45,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__hood__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,hood,unknown,component_2,elongated_cloak_design_template__hood__shape_02,Elongated-Cloak-Design-Template(1).zip,Hood.png,5846,4016,156,390,2676,3235,0.1539514197742046,45,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__hood__shape_02_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,pocket,unknown,component_1,elongated_cloak_design_template__pocket__shape_01,Elongated-Cloak-Design-Template(1).zip,Pocket.png,4606,5197,2425,167,1386,2379,0.173176832788147,18,False,medium_high,True,True,guide_previews/elongated_cloak_design_template__pocket__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,pocket,unknown,component_2,elongated_cloak_design_template__pocket__shape_02,Elongated-Cloak-Design-Template(1).zip,Pocket.png,4606,5197,797,173,1386,2379,0.173176832788147,18,False,medium_high,True,True,guide_previews/elongated_cloak_design_template__pocket__shape_02_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,pocket,unknown,component_3,elongated_cloak_design_template__pocket__shape_03,Elongated-Cloak-Design-Template(1).zip,Pocket.png,4606,5197,2344,2650,1380,2379,0.173176832788147,18,False,medium_high,True,True,guide_previews/elongated_cloak_design_template__pocket__shape_03_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,pocket,unknown,component_4,elongated_cloak_design_template__pocket__shape_04,Elongated-Cloak-Design-Template(1).zip,Pocket.png,4606,5197,797,2581,1380,2379,0.173176832788147,18,False,medium_high,True,True,guide_previews/elongated_cloak_design_template__pocket__shape_04_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_1,elongated_cloak_design_template__sleeve__shape_01,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,3471,211,3139,4829,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_2,elongated_cloak_design_template__sleeve__shape_02,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,174,211,3139,3878,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_02_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_3,elongated_cloak_design_template__sleeve__shape_03,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,641,4127,2196,913,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_03_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_4,elongated_cloak_design_template__sleeve__shape_04,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,4143,332,619,709,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_04_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_5,elongated_cloak_design_template__sleeve__shape_05,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,2128,392,521,649,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_05_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,sleeve,unknown,component_6,elongated_cloak_design_template__sleeve__shape_06,Elongated-Cloak-Design-Template(1).zip,Sleeve.png,6791,5256,905,355,513,589,0.1325283463407451,10,False,medium_high,False,False,guide_previews/elongated_cloak_design_template__sleeve__shape_06_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,unknown_panel,unknown,component_1,elongated_cloak_design_template__welt__shape_01,Elongated-Cloak-Design-Template(1).zip,Welt.png,5138,3484,183,1844,4778,1479,0.17516543402101986,35,False,medium,False,False,guide_previews/elongated_cloak_design_template__welt__shape_01_guide_preview.jpg
elongated_cloak_design_template,Elongated-Cloak-Design-Template,cloak,unknown_panel,unknown,component_2,elongated_cloak_design_template__welt__shape_02,Elongated-Cloak-Design-Template(1).zip,Welt.png,5138,3484,1501,160,2135,1045,0.17516543402101986,35,False,medium,False,False,guide_previews/elongated_cloak_design_template__welt__shape_02_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_01,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,831,727,1917,6951,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_01_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_02,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,5223,623,2408,3627,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_02_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_03,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,3513,4392,1152,2559,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_03_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_04,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,3655,1606,1143,2097,0.10588235294117647,72,True,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_04_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_05,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,5185,7678,2493,359,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_05_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,left,left,flare_jogger_design_template__flare_jogger_left_leg__shape_06,Flare-Jogger-Design-Template.zip,flare_jogger-left_leg.png,8500,8500,2729,1058,283,3126,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_left_leg__shape_06_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_01,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,822,623,2484,7414,0.10588235294117647,72,True,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_01_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_02,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,5752,727,1832,3532,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_02_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_03,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,3834,4392,1152,2559,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_03_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_04,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,3693,1606,1143,2097,0.10588235294117647,72,True,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_04_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_05,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,5421,1048,349,6630,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_05_guide_preview.jpg
flare_jogger_design_template,Flare-Jogger-Design-Template,jogger_pants,leg_panel,right,right,flare_jogger_design_template__flare_jogger_right_leg__shape_06,Flare-Jogger-Design-Template.zip,flare_jogger-right_leg.png,8500,8500,5412,7697,2267,340,0.10588235294117647,10,False,medium,False,False,guide_previews/flare_jogger_design_template__flare_jogger_right_leg__shape_06_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,back_panel,back,component_1,hooded_baseball_jacket_design_template__back_side__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Back side.png,6969,6614,1270,178,4429,4615,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__back_side__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,back_panel,back,component_2,hooded_baseball_jacket_design_template__back_side__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Back side.png,6969,6614,139,5389,6690,937,0.12914334911752046,72,True,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__back_side__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,back_panel,back,component_3,hooded_baseball_jacket_design_template__back_side__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Back side.png,6969,6614,1316,4754,4329,457,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__back_side__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,back_panel,back,component_4,hooded_baseball_jacket_design_template__back_side__shape_04,Hooded-Baseball-Jacket-Design-Template(1).zip,Back side.png,6969,6614,5273,2129,379,627,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__back_side__shape_04_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,facing,unknown,component_1,hooded_baseball_jacket_design_template__facing__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Facing.png,4547,4724,1527,236,656,4257,0.1905165114309907,5,False,high,False,False,guide_previews/hooded_baseball_jacket_design_template__facing__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,facing,unknown,component_2,hooded_baseball_jacket_design_template__facing__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Facing.png,4547,4724,2362,236,646,4052,0.1905165114309907,5,False,high,False,False,guide_previews/hooded_baseball_jacket_design_template__facing__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,facing,unknown,component_3,hooded_baseball_jacket_design_template__facing__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Facing.png,4547,4724,2409,4309,551,184,0.1905165114309907,5,False,high,False,False,guide_previews/hooded_baseball_jacket_design_template__facing__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_1,hooded_baseball_jacket_design_template__front_side_merged__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,1270,333,4437,4878,0.12914334911752046,90,True,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_2,hooded_baseball_jacket_design_template__front_side_merged__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,2989,5389,898,898,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_3,hooded_baseball_jacket_design_template__front_side_merged__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,1556,395,1092,457,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_4,hooded_baseball_jacket_design_template__front_side_merged__shape_04,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,1316,2083,457,558,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_04_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_5,hooded_baseball_jacket_design_template__front_side_merged__shape_05,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,5196,2083,379,519,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_05_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_6,hooded_baseball_jacket_design_template__front_side_merged__shape_06,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side Merged.png,6969,6614,3856,588,410,457,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side_merged__shape_06_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_1,hooded_baseball_jacket_design_template__front_side__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,3577,333,2385,4878,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_2,hooded_baseball_jacket_design_template__front_side__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,1007,333,2385,4367,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_3,hooded_baseball_jacket_design_template__front_side__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,1053,4816,2338,395,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_4,hooded_baseball_jacket_design_template__front_side__shape_04,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,2664,5389,728,898,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_04_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_5,hooded_baseball_jacket_design_template__front_side__shape_05,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,3577,5389,565,898,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_05_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,front_panel,front,component_6,hooded_baseball_jacket_design_template__front_side__shape_06,Hooded-Baseball-Jacket-Design-Template(1).zip,Front side.png,6969,6614,1293,465,906,387,0.12914334911752046,10,False,medium,False,False,guide_previews/hooded_baseball_jacket_design_template__front_side__shape_06_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_1,hooded_baseball_jacket_design_template__hood__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,226,3745,2308,3099,0.12389867841409692,45,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_2,hooded_baseball_jacket_design_template__hood__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,226,371,2308,3083,0.12389867841409692,45,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_3,hooded_baseball_jacket_design_template__hood__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,2720,379,2308,3075,0.12389867841409692,45,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_4,hooded_baseball_jacket_design_template__hood__shape_04,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,2720,3793,2308,3051,0.12389867841409692,45,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_04_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_5,hooded_baseball_jacket_design_template__hood__shape_05,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,444,3971,638,573,0.12389867841409692,10,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_05_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,hood,unknown,component_6,hooded_baseball_jacket_design_template__hood__shape_06,Hooded-Baseball-Jacket-Design-Template(1).zip,Hood.png,5256,7264,444,581,638,573,0.12389867841409692,10,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__hood__shape_06_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_1,hooded_baseball_jacket_design_template__pocket_insert__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket Insert.png,3839,3189,2192,810,414,1497,0.23443605105496224,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket_insert__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_2,hooded_baseball_jacket_design_template__pocket_insert__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket Insert.png,3839,3189,1233,819,414,1489,0.23443605105496224,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket_insert__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_1,hooded_baseball_jacket_design_template__pocket__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket.png,5020,4429,965,257,1545,1869,0.17928286852589642,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_2,hooded_baseball_jacket_design_template__pocket__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket.png,5020,4429,2510,2304,1545,1869,0.17928286852589642,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket__shape_02_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_3,hooded_baseball_jacket_design_template__pocket__shape_03,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket.png,5020,4429,965,2304,1367,1841,0.17928286852589642,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket__shape_03_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,pocket,unknown,component_4,hooded_baseball_jacket_design_template__pocket__shape_04,Hooded-Baseball-Jacket-Design-Template(1).zip,Pocket.png,5020,4429,2688,257,1367,1835,0.17928286852589642,18,False,medium_high,True,True,guide_previews/hooded_baseball_jacket_design_template__pocket__shape_04_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,sleeve,unknown,component_1,hooded_baseball_jacket_design_template__sleeves__shape_01,Hooded-Baseball-Jacket-Design-Template(1).zip,Sleeves.png,8150,5787,4166,199,3894,2744,0.11042944785276074,10,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__sleeves__shape_01_guide_preview.jpg
hooded_baseball_jacket_design_template,Hooded-Baseball-Jacket-Design-Template,unknown_garment,sleeve,unknown,component_2,hooded_baseball_jacket_design_template__sleeves__shape_02,Hooded-Baseball-Jacket-Design-Template(1).zip,Sleeves.png,8150,5787,91,208,3894,2662,0.11042944785276074,10,False,medium_high,False,False,guide_previews/hooded_baseball_jacket_design_template__sleeves__shape_02_guide_preview.jpg
